"decoration","item","num","created_at","updated_at","created_by","id","_read_perm","_write_perm"
"{""name"": ""\u653b\u51fb\u73e0"", ""desc"": ""\u80fd\u591f\u63d0\u5347\u653b\u51fb\u6280\u80fd\u7684\u88c5\u9970\u54c1\u3002"", ""armor_skill"": {""id"": ""605ed2d0ffbf24094c3927a4"", ""_table"": ""armor_skill""}, ""size"": 2, ""unlock"": ""m|605a1f69b6e8ed30ad0d7ce0|\u96f7\u795e\u9f99"", ""created_at"": 1616926938, ""updated_at"": 1617811455, ""created_by"": 80067813, ""id"": ""606058dac1773213ae54b208"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""decoration""}","{""name"": ""\u96ea\u9b3c\u517d\u7684\u5c16\u62f3\u722a"", ""desc"": ""\u96ea\u9b3c\u517d\u5c16\u9510\u7684\u72c2\u66b4\u5229\u722a\u3002\u65e0\u6570\u9519\u4e71\u751f\u957f\u7684\u722a\uff0c\u80fd\u7834\u5f00\u575a\u51b0\u3001\u65e0\u60c5\u5730\u6495\u88c2\u730e\u7269\u3002"", ""image"": ""https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item33.png"", ""name_jp"": ""\u96ea\u9b3c\u7363\u306e\u5c16\u62f3\u722a"", ""created_at"": 1616846216, ""updated_at"": 1617887219, ""created_by"": 80067813, ""id"": ""605f1d89916275061eccb4ad"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""item""}","3","1617808946","1617808946","80067813","606dce32933555481168f0f9","[""user:anonymous""]","[]"
"{""name"": ""\u6d51\u8eab\u73e0"", ""desc"": ""\u80fd\u591f\u63d0\u5347\u7cbe\u795e\u6296\u64de\u6280\u80fd\u7684\u88c5\u9970\u54c1\u3002"", ""armor_skill"": {""id"": ""605ed2d0ffbf24094c3927ad"", ""_table"": ""armor_skill""}, ""size"": 2, ""unlock"": ""m|605a1f69b6e8ed30ad0d7ce0|\u96f7\u795e\u9f99"", ""created_at"": 1616926938, ""updated_at"": 1617811455, ""created_by"": 80067813, ""id"": ""606058dac1773213ae54b207"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""decoration""}","{""name"": ""\u4fee\u7f57\u539f\u73e0"", ""desc"": ""\u5236\u4f5c\u88c5\u9970\u54c1\u65f6\u4e0d\u53ef\u6216\u7f3a\u7684\u73e0\u5b50\u3002\u7f8e\u4e2d\u4e0d\u8db3\u4e4b\u5904\u5c31\u662f\u6709\u70b9\u8d35\u3002"", ""image"": ""https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item53.png"", ""name_jp"": ""\u4fee\u7f85\u539f\u73e0"", ""created_at"": 1616846216, ""updated_at"": 1617887148, ""created_by"": 80067813, ""id"": ""605f1d89916275061eccb36c"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""item""}","5","1617808946","1617808946","80067813","606dce32933555481168f0f3","[""user:anonymous""]","[]"
"{""name"": ""\u901f\u53d8\u73e0"", ""desc"": ""\u80fd\u591f\u63d0\u5347\u9ad8\u901f\u53d8\u5f62\u6280\u80fd\u7684\u88c5\u9970\u54c1\u3002"", ""armor_skill"": {""id"": ""605ed2d0ffbf24094c392808"", ""_table"": ""armor_skill""}, ""size"": 2, ""unlock"": ""m|5ff9e48fd17411307b2639df|\u8f70\u9f99"", ""created_at"": 1616926938, ""updated_at"": 1617811455, ""created_by"": 80067813, ""id"": ""606058dac1773213ae54b20a"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""decoration""}","{""name"": ""\u8f70\u9f99\u7684\u5c16\u722a"", ""desc"": ""\u7ecf\u8fc7\u5c81\u6708\u78e8\u7ec3\u7684\u8f70\u9f99\u9510\u722a\u3002\u5b83\u6495\u88c2\u8fc7\u8d8a\u591a\u7684\u730e\u7269\uff0c\u5c31\u4f1a\u53d8\u5f97\u8d8a\u52a0\u950b\u5229\u65e0\u6bd4\u3002"", ""image"": ""https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item33.png"", ""name_jp"": ""\u8f5f\u7adc\u306e\u5c16\u722a"", ""created_at"": 1616846216, ""updated_at"": 1617887154, ""created_by"": 80067813, ""id"": ""605f1d89916275061eccb4e0"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""item""}","2","1617808946","1617808946","80067813","606dce32933555481168f100","[""user:anonymous""]","[]"
"{""name"": ""\u6291\u53cd\u73e0"", ""desc"": ""\u80fd\u591f\u63d0\u5347\u51cf\u8f7b\u540e\u5750\u529b\u6280\u80fd\u7684\u88c5\u9970\u54c1\u3002"", ""armor_skill"": {""id"": ""605ed2d0ffbf24094c3927d7"", ""_table"": ""armor_skill""}, ""size"": 1, ""unlock"": ""m|5ff9e48fd17411307b2639e1|\u5983\u8718\u86db"", ""created_at"": 1616926938, ""updated_at"": 1617811456, ""created_by"": 80067813, ""id"": ""606058dac1773213ae54b20b"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""decoration""}","{""name"": ""\u4fee\u7f57\u539f\u73e0"", ""desc"": ""\u5236\u4f5c\u88c5\u9970\u54c1\u65f6\u4e0d\u53ef\u6216\u7f3a\u7684\u73e0\u5b50\u3002\u7f8e\u4e2d\u4e0d\u8db3\u4e4b\u5904\u5c31\u662f\u6709\u70b9\u8d35\u3002"", ""image"": ""https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item53.png"", ""name_jp"": ""\u4fee\u7f85\u539f\u73e0"", ""created_at"": 1616846216, ""updated_at"": 1617887148, ""created_by"": 80067813, ""id"": ""605f1d89916275061eccb36c"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""item""}","2","1617808946","1617808946","80067813","606dce32933555481168f103","[""user:anonymous""]","[]"
"{""name"": ""\u9632\u97f3\u73e0"", ""desc"": ""\u80fd\u591f\u63d0\u5347\u8033\u585e\u6280\u80fd\u7684\u88c5\u9970\u54c1\u3002"", ""armor_skill"": {""id"": ""605ed2d0ffbf24094c3927df"", ""_table"": ""armor_skill""}, ""size"": 3, ""unlock"": ""m|5ff9e48fd17411307b2639d7|\u6028\u864e\u9f99"", ""created_at"": 1616926938, ""updated_at"": 1617811457, ""created_by"": 80067813, ""id"": ""606058dac1773213ae54b210"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""decoration""}","{""name"": ""\u6028\u864e\u9f99\u7684\u575a\u58f3"", ""desc"": ""\u56e0\u6028\u864e\u9f99\u55b7\u6d8c\u800c\u51fa\u7684\u6028\u5ff5\u800c\u786c\u5316\u7684\u7532\u58f3\u3002\u975e\u5e38\u575a\u786c\uff0c\u4efb\u4f55\u653b\u51fb\u90fd\u65e0\u6cd5\u4f24\u5176\u5206\u6beb\u3002"", ""image"": ""https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item55.png"", ""name_jp"": ""\u6028\u864e\u7adc\u306e\u5805\u6bbb"", ""created_at"": 1616846216, ""updated_at"": 1617887175, ""created_by"": 80067813, ""id"": ""605f1d89916275061eccb478"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""item""}","4","1617808946","1617808946","80067813","606dce32933555481168f116","[""user:anonymous""]","[]"
"{""name"": ""\u6ce1\u6cab\u73e0"", ""desc"": ""\u80fd\u591f\u63d0\u5347\u6ce1\u6cab\u4e4b\u821e\u6280\u80fd\u7684\u88c5\u9970\u54c1\u3002"", ""armor_skill"": {""id"": ""605ed2d0ffbf24094c3927e2"", ""_table"": ""armor_skill""}, ""size"": 2, ""unlock"": ""m|5ff9e48fd17411307b2639d8|\u6ce1\u72d0\u9f99"", ""created_at"": 1616926938, ""updated_at"": 1617811457, ""created_by"": 80067813, ""id"": ""606058dac1773213ae54b212"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""decoration""}","{""name"": ""\u4e0a\u7b49\u8d77\u6ce1\u6ed1\u6db2"", ""desc"": ""\u6ce1\u72d0\u9f99\u5206\u6ccc\u51fa\u7684\u6db2\u6ce1\u4e2d\u66f4\u7cbe\u7eaf\u7684\u90e8\u5206\u3002\u636e\u8bf4\u80fd\u6d17\u51c0\u6240\u6709\u6c61\u79fd\uff0c\u5e94\u7528\u5728\u5404\u79cd\u796d\u795e\u6cd5\u4e8b\u4e2d\u3002"", ""image"": ""https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item44.png"", ""name_jp"": ""\u6ce1\u7acb\u3064\u4e0a\u6ed1\u6db2"", ""created_at"": 1616846216, ""updated_at"": 1617887199, ""created_by"": 80067813, ""id"": ""605f1d89916275061eccb4a5"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""item""}","2","1617808946","1617808946","80067813","606dce32933555481168f11d","[""user:anonymous""]","[]"
"{""name"": ""\u949d\u5668\u73e0"", ""desc"": ""\u80fd\u591f\u63d0\u5347\u949d\u5668\u80fd\u624b\u6280\u80fd\u7684\u88c5\u9970\u54c1\u3002"", ""armor_skill"": {""id"": ""605ed2d0ffbf24094c3927be"", ""_table"": ""armor_skill""}, ""size"": 2, ""unlock"": ""m|602f2feb6b4b8224d207ec82|\u89d2\u9f99"", ""created_at"": 1616926938, ""updated_at"": 1617811456, ""created_by"": 80067813, ""id"": ""606058dac1773213ae54b20c"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""decoration""}","{""name"": ""\u4fee\u7f57\u539f\u73e0"", ""desc"": ""\u5236\u4f5c\u88c5\u9970\u54c1\u65f6\u4e0d\u53ef\u6216\u7f3a\u7684\u73e0\u5b50\u3002\u7f8e\u4e2d\u4e0d\u8db3\u4e4b\u5904\u5c31\u662f\u6709\u70b9\u8d35\u3002"", ""image"": ""https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item53.png"", ""name_jp"": ""\u4fee\u7f85\u539f\u73e0"", ""created_at"": 1616846216, ""updated_at"": 1617887148, ""created_by"": 80067813, ""id"": ""605f1d89916275061eccb36c"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""item""}","4","1617808946","1617808946","80067813","606dce32933555481168f106","[""user:anonymous""]","[]"
"{""name"": ""\u901f\u53d8\u73e0"", ""desc"": ""\u80fd\u591f\u63d0\u5347\u9ad8\u901f\u53d8\u5f62\u6280\u80fd\u7684\u88c5\u9970\u54c1\u3002"", ""armor_skill"": {""id"": ""605ed2d0ffbf24094c392808"", ""_table"": ""armor_skill""}, ""size"": 2, ""unlock"": ""m|5ff9e48fd17411307b2639df|\u8f70\u9f99"", ""created_at"": 1616926938, ""updated_at"": 1617811455, ""created_by"": 80067813, ""id"": ""606058dac1773213ae54b20a"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""decoration""}","{""name"": ""\u4eba\u9c7c\u9f99\u7684\u5c16\u94a9\u722a"", ""desc"": ""\u4eba\u9c7c\u9f99\u53d1\u8fbe\u7684\u94a9\u722a\u3002\u7ecf\u8fc7\u78e8\u783a\u7684\u950b\u5229\u4e0e\u575a\u786c\uff0c\u80fd\u8f7b\u800c\u6613\u4e3e\u5730\u6495\u88c2\u730e\u7269\u3002"", ""image"": ""https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item33.png"", ""name_jp"": ""\u4eba\u9b5a\u7adc\u306e\u5c16\u9264\u722a"", ""created_at"": 1616846216, ""updated_at"": 1617887229, ""created_by"": 80067813, ""id"": ""605f1d89916275061eccb450"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""item""}","1","1617808946","1617808946","80067813","606dce32933555481168f101","[""user:anonymous""]","[]"
"{""name"": ""\u65e9\u586b\u73e0"", ""desc"": ""\u80fd\u591f\u63d0\u5347\u88c5\u586b\u901f\u5ea6\u6280\u80fd\u7684\u88c5\u9970\u54c1\u3002"", ""armor_skill"": {""id"": ""605ed2d0ffbf24094c3927d6"", ""_table"": ""armor_skill""}, ""size"": 1, ""unlock"": ""o|\u6751\u26053/\u96c6\u26052"", ""created_at"": 1616926938, ""updated_at"": 1617811456, ""created_by"": 80067813, ""id"": ""606058dac1773213ae54b20d"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""decoration""}","{""name"": ""\u6028\u864e\u9f99\u7684\u4e0a\u7b49\u9cde"", ""desc"": ""\u6028\u864e\u9f99\u7684\u4f18\u8d28\u9cde\u3002\u9cde\u7247\u5e26\u6709\u6697\u6de1\u7684\u9752\u7d2b\u8272\u5149\u8292\uff0c\u5bc4\u5bbf\u7740\u6028\u864e\u9f99\u65e0\u5c3d\u7684\u6597\u5fd7\u3002"", ""image"": ""https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item31.png"", ""name_jp"": ""\u6028\u864e\u7adc\u306e\u4e0a\u9c57"", ""created_at"": 1616846216, ""updated_at"": 1617887120, ""created_by"": 80067813, ""id"": ""605f1d89916275061eccb476"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""item""}","2","1617808946","1617808946","80067813","606dce32933555481168f10b","[""user:anonymous""]","[]"
"{""name"": ""\u6d51\u8eab\u73e0"", ""desc"": ""\u80fd\u591f\u63d0\u5347\u7cbe\u795e\u6296\u64de\u6280\u80fd\u7684\u88c5\u9970\u54c1\u3002"", ""armor_skill"": {""id"": ""605ed2d0ffbf24094c3927ad"", ""_table"": ""armor_skill""}, ""size"": 2, ""unlock"": ""m|605a1f69b6e8ed30ad0d7ce0|\u96f7\u795e\u9f99"", ""created_at"": 1616926938, ""updated_at"": 1617811455, ""created_by"": 80067813, ""id"": ""606058dac1773213ae54b207"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""decoration""}","{""name"": ""\u96f7\u795e\u9f99\u7684\u5c16\u722a"", ""desc"": ""\u96f7\u795e\u9f99\u7684\u5927\u5c16\u722a\u3002\u5c16\u722a\u5c06\u5982\u96f7\u9706\u822c\u65e0\u60c5\u5730\u523a\u5411\u80c6\u6562\u52a0\u5bb3\u96f7\u795e\u9f99\u7684\u65e0\u8c0b\u8005\u3002"", ""image"": ""https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item33.png"", ""name_jp"": ""\u96f7\u795e\u9f8d\u306e\u5c16\u722a"", ""created_at"": 1616846216, ""updated_at"": 1617887221, ""created_by"": 80067813, ""id"": ""605f1d89916275061eccb504"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""item""}","2","1617808946","1617808946","80067813","606dce32933555481168f0f4","[""user:anonymous""]","[]"
"{""name"": ""\u6d51\u8eab\u73e0"", ""desc"": ""\u80fd\u591f\u63d0\u5347\u7cbe\u795e\u6296\u64de\u6280\u80fd\u7684\u88c5\u9970\u54c1\u3002"", ""armor_skill"": {""id"": ""605ed2d0ffbf24094c3927ad"", ""_table"": ""armor_skill""}, ""size"": 2, ""unlock"": ""m|605a1f69b6e8ed30ad0d7ce0|\u96f7\u795e\u9f99"", ""created_at"": 1616926938, ""updated_at"": 1617811455, ""created_by"": 80067813, ""id"": ""606058dac1773213ae54b207"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""decoration""}","{""name"": ""\u96cc\u706b\u9f99\u7684\u9006\u9cde"", ""desc"": ""\u636e\u8bf4\u957f\u5728\u5c3e\u5df4\u4e0a\u7684\u96cc\u706b\u9f99\u9006\u9cde\u3002\u707c\u70ed\u7684\u9cde\u7247\u4e0d\u8d1f\u706b\u9f99\u4e4b\u540d\uff0c\u662f\u6781\u5176\u7a00\u5c11\u7684\u73cd\u54c1\u3002"", ""image"": ""https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item63.png"", ""name_jp"": ""\u96cc\u706b\u7adc\u306e\u9006\u9c57"", ""created_at"": 1616846216, ""updated_at"": 1617887208, ""created_by"": 80067813, ""id"": ""605f1d89916275061eccb45c"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""item""}","1","1617808946","1617808946","80067813","606dce32933555481168f0f6","[""user:anonymous""]","[]"
"{""name"": ""\u901f\u53d8\u73e0"", ""desc"": ""\u80fd\u591f\u63d0\u5347\u9ad8\u901f\u53d8\u5f62\u6280\u80fd\u7684\u88c5\u9970\u54c1\u3002"", ""armor_skill"": {""id"": ""605ed2d0ffbf24094c392808"", ""_table"": ""armor_skill""}, ""size"": 2, ""unlock"": ""m|5ff9e48fd17411307b2639df|\u8f70\u9f99"", ""created_at"": 1616926938, ""updated_at"": 1617811455, ""created_by"": 80067813, ""id"": ""606058dac1773213ae54b20a"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""decoration""}","{""name"": ""\u5983\u8718\u86db\u7684\u7ee2\u4e1d"", ""desc"": ""\u5983\u8718\u86db\u7684\u4f18\u8d28\u4e1d\u3002\u67d4\u8f6f\u7684\u4e1d\u7d27\u5bc6\u7ed3\u5408\u5728\u4e00\u8d77\uff0c\u5316\u4e3a\u62b5\u5fa1\u4e00\u5207\u653b\u51fb\u7684\u5355\u8863\u3002"", ""image"": ""https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item48.png"", ""name_jp"": ""\u5983\u8718\u86db\u306e\u7d79\u7cf8"", ""created_at"": 1616846216, ""updated_at"": 1617887278, ""created_by"": 80067813, ""id"": ""605f1d89916275061eccb4f0"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""item""}","2","1617808946","1617808946","80067813","606dce32933555481168f102","[""user:anonymous""]","[]"
"{""name"": ""\u65e9\u586b\u73e0"", ""desc"": ""\u80fd\u591f\u63d0\u5347\u88c5\u586b\u901f\u5ea6\u6280\u80fd\u7684\u88c5\u9970\u54c1\u3002"", ""armor_skill"": {""id"": ""605ed2d0ffbf24094c3927d6"", ""_table"": ""armor_skill""}, ""size"": 1, ""unlock"": ""o|\u6751\u26053/\u96c6\u26052"", ""created_at"": 1616926938, ""updated_at"": 1617811456, ""created_by"": 80067813, ""id"": ""606058dac1773213ae54b20d"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""decoration""}","{""name"": ""\u89d2\u9f99\u7684\u575a\u58f3"", ""desc"": ""\u89d2\u9f99\u7684\u4f18\u8d28\u7532\u58f3\u3002\u8868\u9762\u7ecf\u8fc7\u6c99\u5b50\u7684\u78e8\u783a\uff0c\u5916\u58f3\u53d8\u5f97\u66f4\u4e3a\u575a\u786c\u3002"", ""image"": ""https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item55.png"", ""name_jp"": ""\u89d2\u7adc\u306e\u5805\u6bbb"", ""created_at"": 1616846216, ""updated_at"": 1617887278, ""created_by"": 80067813, ""id"": ""605f1d89916275061eccb4e7"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""item""}","2","1617808946","1617808946","80067813","606dce32933555481168f10c","[""user:anonymous""]","[]"
"{""name"": ""\u70b9\u5c04\u73e0"", ""desc"": ""\u80fd\u591f\u63d0\u5347\u6291\u5236\u504f\u79fb\u6280\u80fd\u7684\u88c5\u9970\u54c1\u3002"", ""armor_skill"": {""id"": ""605ed2d0ffbf24094c3927d8"", ""_table"": ""armor_skill""}, ""size"": 1, ""unlock"": ""m|5ff9e48fd17411307b2639cd|\u51b0\u7259\u9f99"", ""created_at"": 1616926938, ""updated_at"": 1617811457, ""created_by"": 80067813, ""id"": ""606058dac1773213ae54b213"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""decoration""}","{""name"": ""\u4fee\u7f57\u539f\u73e0"", ""desc"": ""\u5236\u4f5c\u88c5\u9970\u54c1\u65f6\u4e0d\u53ef\u6216\u7f3a\u7684\u73e0\u5b50\u3002\u7f8e\u4e2d\u4e0d\u8db3\u4e4b\u5904\u5c31\u662f\u6709\u70b9\u8d35\u3002"", ""image"": ""https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item53.png"", ""name_jp"": ""\u4fee\u7f85\u539f\u73e0"", ""created_at"": 1616846216, ""updated_at"": 1617887148, ""created_by"": 80067813, ""id"": ""605f1d89916275061eccb36c"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""item""}","1","1617808946","1617808946","80067813","606dce32933555481168f11f","[""user:anonymous""]","[]"
"{""name"": ""\u8df3\u8dc3\u73e0"", ""desc"": ""\u80fd\u591f\u63d0\u5347\u56de\u907f\u8ddd\u79bb\u63d0\u5347\u6280\u80fd\u7684\u88c5\u9970\u54c1\u3002"", ""armor_skill"": {""id"": ""605ed2d0ffbf24094c3927e4"", ""_table"": ""armor_skill""}, ""size"": 2, ""unlock"": ""m|5ff9e48fd17411307b2639e0|\u98de\u96f7\u9f99"", ""created_at"": 1616926938, ""updated_at"": 1617811458, ""created_by"": 80067813, ""id"": ""606058dac1773213ae54b215"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""decoration""}","{""name"": ""\u4fee\u7f57\u539f\u73e0"", ""desc"": ""\u5236\u4f5c\u88c5\u9970\u54c1\u65f6\u4e0d\u53ef\u6216\u7f3a\u7684\u73e0\u5b50\u3002\u7f8e\u4e2d\u4e0d\u8db3\u4e4b\u5904\u5c31\u662f\u6709\u70b9\u8d35\u3002"", ""image"": ""https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item53.png"", ""name_jp"": ""\u4fee\u7f85\u539f\u73e0"", ""created_at"": 1616846216, ""updated_at"": 1617887148, ""created_by"": 80067813, ""id"": ""605f1d89916275061eccb36c"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""item""}","2","1617808946","1617808946","80067813","606dce32933555481168f126","[""user:anonymous""]","[]"
"{""name"": ""\u8010\u51b2\u73e0"", ""desc"": ""\u80fd\u591f\u63d0\u5347\u51cf\u8f7b\u80c6\u602f\u6280\u80fd\u7684\u88c5\u9970\u54c1\u3002"", ""armor_skill"": {""id"": ""605ed2d0ffbf24094c3927fe"", ""_table"": ""armor_skill""}, ""size"": 1, ""unlock"": ""m|5ffac75a5e6a27366e936c7f|\u96f7\u72fc\u9f99"", ""created_at"": 1616926938, ""updated_at"": 1617811458, ""created_by"": 80067813, ""id"": ""606058dac1773213ae54b217"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""decoration""}","{""name"": ""\u4fee\u7f57\u539f\u73e0"", ""desc"": ""\u5236\u4f5c\u88c5\u9970\u54c1\u65f6\u4e0d\u53ef\u6216\u7f3a\u7684\u73e0\u5b50\u3002\u7f8e\u4e2d\u4e0d\u8db3\u4e4b\u5904\u5c31\u662f\u6709\u70b9\u8d35\u3002"", ""image"": ""https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item53.png"", ""name_jp"": ""\u4fee\u7f85\u539f\u73e0"", ""created_at"": 1616846216, ""updated_at"": 1617887148, ""created_by"": 80067813, ""id"": ""605f1d89916275061eccb36c"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""item""}","2","1617808946","1617808946","80067813","606dce32933555481168f12d","[""user:anonymous""]","[]"
"{""name"": ""\u8010\u9707\u73e0"", ""desc"": ""\u80fd\u591f\u63d0\u5347\u8010\u9707\u6280\u80fd\u7684\u88c5\u9970\u54c1\u3002"", ""armor_skill"": {""id"": ""605ed2d0ffbf24094c3927e1"", ""_table"": ""armor_skill""}, ""size"": 2, ""unlock"": ""m|5ff9e48fd17411307b2639cf|\u96ea\u9b3c\u517d"", ""created_at"": 1616926938, ""updated_at"": 1617811457, ""created_by"": 80067813, ""id"": ""606058dac1773213ae54b20f"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""decoration""}","{""name"": ""\u575a\u786c\u7684\u5de8\u9aa8"", ""desc"": ""\u66f4\u52a0\u575a\u786c\u3001\u66f4\u52a0\u5de8\u5927\u7684\u517d\u9aa8\u3002\u62e5\u6709\u4f18\u79c0\u7684\u8010\u4e45\u6027\u4e0e\u5f3a\u5ea6\uff0c\u582a\u79f0\u4e00\u7ea7\u54c1\u7684\u9aa8\u7d20\u6750\u3002"", ""image"": ""https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item30.png"", ""name_jp"": ""\u5805\u7262\u306a\u5de8\u9aa8"", ""created_at"": 1616846216, ""updated_at"": 1617887216, ""created_by"": 80067813, ""id"": ""605f1d89916275061eccb37f"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""item""}","1","1617808946","1617808946","80067813","606dce32933555481168f113","[""user:anonymous""]","[]"
"{""name"": ""\u62d4\u6253\u73e0"", ""desc"": ""\u80fd\u591f\u63d0\u5347\u62d4\u5200\u672f\u3010\u529b\u3011\u6280\u80fd\u7684\u88c5\u9970\u54c1\u3002"", ""armor_skill"": {""id"": ""605ed2d0ffbf24094c3927c9"", ""_table"": ""armor_skill""}, ""size"": 2, ""unlock"": ""m|5ffac75a5e6a27366e936c7f|\u96f7\u72fc\u9f99"", ""created_at"": 1616926938, ""updated_at"": 1617811458, ""created_by"": 80067813, ""id"": ""606058dac1773213ae54b214"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""decoration""}","{""name"": ""\u4fee\u7f57\u539f\u73e0"", ""desc"": ""\u5236\u4f5c\u88c5\u9970\u54c1\u65f6\u4e0d\u53ef\u6216\u7f3a\u7684\u73e0\u5b50\u3002\u7f8e\u4e2d\u4e0d\u8db3\u4e4b\u5904\u5c31\u662f\u6709\u70b9\u8d35\u3002"", ""image"": ""https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item53.png"", ""name_jp"": ""\u4fee\u7f85\u539f\u73e0"", ""created_at"": 1616846216, ""updated_at"": 1617887148, ""created_by"": 80067813, ""id"": ""605f1d89916275061eccb36c"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""item""}","2","1617808946","1617808946","80067813","606dce32933555481168f122","[""user:anonymous""]","[]"
"{""name"": ""\u62d4\u6253\u73e0"", ""desc"": ""\u80fd\u591f\u63d0\u5347\u62d4\u5200\u672f\u3010\u529b\u3011\u6280\u80fd\u7684\u88c5\u9970\u54c1\u3002"", ""armor_skill"": {""id"": ""605ed2d0ffbf24094c3927c9"", ""_table"": ""armor_skill""}, ""size"": 2, ""unlock"": ""m|5ffac75a5e6a27366e936c7f|\u96f7\u72fc\u9f99"", ""created_at"": 1616926938, ""updated_at"": 1617811458, ""created_by"": 80067813, ""id"": ""606058dac1773213ae54b214"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""decoration""}","{""name"": ""\u96ea\u9b3c\u517d\u7684\u62f3\u722a"", ""desc"": ""\u96ea\u9b3c\u517d\u624b\u4e0a\u751f\u957f\u7684\u722a\u3002\u624b\u6307\u4e0a\u957f\u7740\u9510\u5229\u722a\u5b50\uff0c\u62f3\u5934\u4e0a\u5219\u957f\u7740\u7c97\u7cd9\u7684\u722a\u72b6\u7a81\u8d77\u3002"", ""image"": ""https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item33.png"", ""name_jp"": ""\u96ea\u9b3c\u7363\u306e\u62f3\u722a"", ""created_at"": 1616846216, ""updated_at"": 1617887210, ""created_by"": 80067813, ""id"": ""605f1d89916275061eccb4ac"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""item""}","1","1617808946","1617808946","80067813","606dce32933555481168f125","[""user:anonymous""]","[]"
